,Normalised City Pair,Departure Code,Arrival Code,Departure_lat,Departure_lon,Arrival_lat,Arrival_lon,Distance,City pair unique distance
5037,"San Francisco, United States Of America - Tokyo, Japan",SFO,NRT,37.6,-122.39,35.75,140.39,5124,1
5038,"Athens, Greece - Toronto, Canada",YYZ,ATH,50.1,8.56,37.89,23.72,1128,1
5039,"Barcelona, Spain - Geneva, Switzerland",GVA,BCN,46.2,6.11,41.3,2.08,394,1
5040,"Gloucester, United Kingdom - Isle Of Man, United Kingdom",IOM,GLO,54.1,-4.63,60.72,-1.07,477,1
5041,"Calgary, Canada - Seoul, Republic Of Korea",ICN,YYC,49.2,-123.17,51.13,-114.01,428,1
5042,"London, United Kingdom - Paris, France",LHR,CDG,51.5,-0.45,49.01,2.54,217,1
5043,"London, United Kingdom - Paris, France",LHR,CDG,51.5,-0.45,49.01,2.54,217,1
5044,"London, United Kingdom - Paris, France",LHR,CDG,51.5,-0.45,49.01,2.54,217,1
5045,"London, United Kingdom - Paris, France",LHR,CDG,51.5,-0.45,49.01,2.54,217,1
5046,"Bombay, India - Delhi, India",DEL,BOM,28.7,77.26,19.09,72.86,717,1
5047,"Bombay, India - Delhi, India",DEL,BOM,28.7,77.26,19.09,72.86,717,1
5048,"Beijing, China - Chongqing, China",CKG,PEK,29.6,106.5,40.07,116.58,920,1
5049,"Gothenburg, Sweden - Singapore, Singapore",SIN,GOT,50.1,8.56,59.56,16.49,726,1
5050,"Bombay, India - Manchester, United Kingdom",BOM,MAN,25.3,55.35,53.37,0.1,3419,1
5051,"Birmingham, United Kingdom - Paris, France",BHX,CDG,52.5,-1.73,49.01,2.54,305,1
5052,"Boston, United States Of America - Frankfurt, Germany",FRA,BOS,50.1,8.56,42.21,-71.0,3674,1
5053,"Boston, United States Of America - Frankfurt, Germany",FRA,BOS,50.1,8.56,42.21,-71.0,3674,1
5054,"Hong Kong, Hong Kong - Las Vegas, United States Of America",LAS,HKG,34.1,-118.24,22.32,113.94,7258,1
5055,"Hong Kong, Hong Kong - Las Vegas, United States Of America",LAS,HKG,34.1,-118.24,22.32,113.94,7258,1
5056,"Copenhagen, Denmark - Zurich, Switzerland",CPH,ZRH,55.6,12.64,47.45,8.57,590,1
5057,"Frankfurt, Germany - Rome, Italy",FRA,FCO,50.1,8.56,41.9,12.5,597,1
5058,"Bangalore, India - Bombay, India",BLR,BOM,12.8,77.65,19.09,72.86,537,1
5059,"Bangalore, India - Bombay, India",BLR,BOM,12.8,77.65,19.09,72.86,537,1
5060,"Milan, Italy - Zurich, Switzerland",MXP,ZRH,45.5,9.18,47.45,8.57,138,1
5061,"Milan, Italy - Zurich, Switzerland",MXP,ZRH,45.5,9.18,47.45,8.57,138,1
5062,"Calgary, Canada - Frankfurt, Germany",YYC,FRA,51.1,-114.01,50.05,8.56,4692,1
5063,"Calgary, Canada - Frankfurt, Germany",YYC,FRA,51.1,-114.01,50.05,8.56,4692,1
5064,"New York, United States Of America - Tokyo, Japan",HND,JFK,35.6,139.75,40.64,-73.79,6770,1
5065,"New York, United States Of America - Tokyo, Japan",HND,JFK,35.6,139.75,40.64,-73.79,6770,1
5066,"New York, United States Of America - Tokyo, Japan",HND,JFK,35.6,139.75,40.64,-73.79,6770,1
5067,"New York, United States Of America - Tokyo, Japan",HND,JFK,35.6,139.75,40.64,-73.79,6770,1
5068,"New York, United States Of America - Tokyo, Japan",HND,JFK,35.6,139.75,40.64,-73.79,6770,1
5069,"New York, United States Of America - Tokyo, Japan",HND,JFK,35.6,139.75,40.64,-73.79,6770,1
5070,"Johannesburg, South Africa - Prague, Czech Republic",PRG,JNB,25.3,55.35,-26.13,28.23,3973,1
5071,"Bangkok, Thailand - London, United Kingdom",BKK,LHR,13.7,100.77,51.47,-0.45,5958,1
5072,"Bangkok, Thailand - London, United Kingdom",BKK,LHR,13.7,100.77,51.47,-0.45,5958,1
5073,"Dar Es Salaam, United Rep. Of Tanzania - Johannesburg, South Africa",JNB,DAR,-26.1,28.23,-6.88,39.2,1507,1
5074,"New York, United States Of America - Vancouver, Canada",JFK,YVR,40.6,-73.79,49.19,-123.17,2449,1
5075,"New York, United States Of America - Vancouver, Canada",JFK,YVR,40.6,-73.79,49.19,-123.17,2449,1
5076,"New York, United States Of America - Vancouver, Canada",JFK,YVR,40.6,-73.79,49.19,-123.17,2449,1
5077,"Madrid, Spain - Philadelphia, United States Of America",MAD,PHL,40.5,-3.58,45.05,-89.01,4145,1
5078,"Boston, United States Of America - Montreal, Canada",YUL,BOS,45.5,-73.75,42.21,-71.0,265,1
5079,"Atlanta, United States Of America - Montgomery, United States Of America",ATL,MGM,42.9,-83.53,32.3,-86.39,748,1
5080,"London, United Kingdom - Paris, France",ORY,LHR,48.7,2.37,51.47,-0.45,229,1
5081,"London, United Kingdom - Paris, France",ORY,LHR,48.7,2.37,51.47,-0.45,229,1
5082,"London, United Kingdom - Paris, France",ORY,LHR,48.7,2.37,51.47,-0.45,229,1
5083,"London, United Kingdom - Paris, France",ORY,LHR,48.7,2.37,51.47,-0.45,229,1
5084,"London, United Kingdom - Mahe Island, Seychelles Islands",LGW,SEZ,25.3,55.35,-4.68,55.52,2061,1
5085,"London, United Kingdom - Mahe Island, Seychelles Islands",LGW,SEZ,25.3,55.35,-4.68,55.52,2061,1
5086,"Newark, United States Of America - Vancouver, Canada",EWR,YVR,40.7,-74.18,49.19,-123.17,2428,1
5087,"Hyderabad, India - Manchester, United Kingdom",MAN,HYD,25.3,55.35,17.45,78.46,1581,1
5088,"Brasilia, Brazil - Sao Paulo, Brazil",CGH,BSB,-23.6,-46.66,-15.86,-47.91,539,1
5089,"Brasilia, Brazil - Sao Paulo, Brazil",CGH,BSB,-23.6,-46.66,-15.86,-47.91,539,1
5090,"Brasilia, Brazil - Sao Paulo, Brazil",CGH,BSB,-23.6,-46.66,-15.86,-47.91,539,1
5091,"Mexico City, Mexico - New York, United States Of America",JFK,MEX,40.6,-73.79,19.43,-99.16,2092,1
5092,"Mexico City, Mexico - New York, United States Of America",JFK,MEX,40.6,-73.79,19.43,-99.16,2092,1
5093,"Beijing, China - Hong Kong, Hong Kong",HKG,PEK,22.3,113.94,40.07,116.58,1234,1
5094,"Beijing, China - Hong Kong, Hong Kong",HKG,PEK,22.3,113.94,40.07,116.58,1234,1
5095,"Shanghai, China - Taipei, Taiwan",PVG,TPE,31.1,121.8,25.08,121.24,416,1
5096,"Hong Kong, Hong Kong - Manila, Philippines",MNL,HKG,14.5,121.02,22.32,113.94,711,1
5097,"Hong Kong, Hong Kong - Manila, Philippines",MNL,HKG,14.5,121.02,22.32,113.94,711,1
5098,"Frankfurt, Germany - Manila, Philippines",FRA,MNL,13.7,100.77,14.51,121.02,1359,1
5099,"Eldoret, Kenya - Nairobi, Kenya",EDL,NBO,0.5,35.28,-1.28,36.81,162,1
5100,"London, United Kingdom - Madrid, Spain",LHR,MAD,51.5,-0.45,40.46,-3.58,777,1
5101,"London, United Kingdom - Madrid, Spain",LHR,MAD,51.5,-0.45,40.46,-3.58,777,1
5102,"London, United Kingdom - Madrid, Spain",LHR,MAD,51.5,-0.45,40.46,-3.58,777,1
5103,"London, United Kingdom - Madrid, Spain",LHR,MAD,51.5,-0.45,40.46,-3.58,777,1
5104,"London, United Kingdom - Madrid, Spain",LHR,MAD,51.5,-0.45,40.46,-3.58,777,1
5105,"London, United Kingdom - Madrid, Spain",LHR,MAD,51.5,-0.45,40.46,-3.58,777,1
5106,"Hong Kong, Hong Kong - Sydney, Australia",SYD,HKG,-33.9,151.23,22.32,113.94,4580,1
5107,"Bogota, Colombia - New York, United States Of America",BOG,JFK,4.7,-74.14,40.64,-73.79,2474,1
5108,"Detroit, United States Of America - Manila, Philippines",DTW,MNL,35.8,140.39,14.51,121.02,1895,1
5109,"Boston, United States Of America - Detroit, United States Of America",DTW,BOS,37.3,-107.75,42.21,-71.0,1970,1
5110,"Seoul, Republic Of Korea - Toronto, Canada",ICN,YYZ,49.2,-123.17,43.68,-79.61,2085,1
5111,"Rio De Janeiro, Brazil - Sao Paulo, Brazil",CGH,SDU,-23.6,-46.66,-22.91,-43.17,227,1
5112,"Rio De Janeiro, Brazil - Sao Paulo, Brazil",CGH,SDU,-23.6,-46.66,-22.91,-43.17,227,1
5113,"London, United Kingdom - Singapore, Singapore",LHR,SIN,51.5,-0.45,1.34,103.98,6764,1
5114,"London, United Kingdom - Singapore, Singapore",LHR,SIN,51.5,-0.45,1.34,103.98,6764,1
5115,"Dallas, United States Of America - New York, United States Of America",DFW,LGA,32.9,-97.04,40.77,-73.88,1388,1
5116,"Dallas, United States Of America - New York, United States Of America",DFW,LGA,32.9,-97.04,40.77,-73.88,1388,1
5117,"Bombay, India - Newark, United States Of America",BOM,EWR,19.1,72.86,40.69,-74.18,7807,1
5118,"Los Angeles, United States Of America - Phoenix, United States Of America",PHX,LAX,33.4,-112.03,34.05,-118.24,360,1
5119,"Melbourne, Australia - Singapore, Singapore",MEL,SIN,-37.7,144.85,1.34,103.98,3745,1
5120,"Melbourne, Australia - Singapore, Singapore",MEL,SIN,-37.7,144.85,1.34,103.98,3745,1
5121,"Hong Kong, Hong Kong - Houston, United States Of America",IAH,HKG,34.1,-118.24,22.32,113.94,7258,1
5122,"Houston, United States Of America - Los Angeles, United States Of America",LAX,IAH,34.1,-118.24,29.98,-95.34,1371,1
5123,"Houston, United States Of America - Los Angeles, United States Of America",LAX,IAH,34.1,-118.24,29.98,-95.34,1371,1
5124,"Cincinnati, United States Of America - New York, United States Of America",CVG,JFK,39.1,-84.66,40.64,-73.79,587,1
5125,"Cincinnati, United States Of America - New York, United States Of America",CVG,JFK,39.1,-84.66,40.64,-73.79,587,1
5126,"Frankfurt, Germany - Graz, Austria",FRA,GRZ,50.1,8.56,47.0,15.45,382,1
5127,"Hong Kong, Hong Kong - Nairobi, Kenya",HKG,NBO,22.3,113.94,-1.28,36.81,5435,1
5128,"Delhi, India - Poona, India",DEL,PNQ,28.7,77.26,18.58,73.91,728,1
5129,"Delhi, India - Poona, India",DEL,PNQ,28.7,77.26,18.58,73.91,728,1
5130,"Rome, Italy - Turin, Italy",TRN,FCO,45.1,7.7,41.9,12.5,327,1
5131,"Hong Kong, Hong Kong - Madras, India",HKG,MAA,22.3,113.94,13.05,80.23,2306,1
5132,"Monterrey, Mexico - Newark, United States Of America",MTY,EWR,30.0,-95.34,40.69,-74.18,1398,1
5133,"Charlottesville, United States Of America - Houston, United States Of America",IAH,CHO,35.2,-80.95,37.23,-88.81,461,1
5134,"Atlanta, United States Of America - Ft. Lauderdale, United States Of America",ATL,FLL,42.9,-83.53,26.07,-80.13,1176,1
5135,"Atlanta, United States Of America - Ft. Lauderdale, United States Of America",ATL,FLL,42.9,-83.53,26.07,-80.13,1176,1
5136,"Amsterdam, Netherlands - Madrid, Spain",MAD,AMS,40.5,-3.58,52.31,4.75,906,1
5137,"Oakland, United States Of America - San Diego, United States Of America",OAK,SAN,40.2,-97.9,32.7,-102.18,569,1
5138,"Dallas, United States Of America - Phoenix, United States Of America",DFW,PHX,32.9,-97.04,33.44,-112.03,869,1
5139,"Denver, United States Of America - Seattle, United States Of America",DEN,SEA,39.8,-104.86,39.9,-75.59,1549,1
5140,"New York, United States Of America - Port Of Spain, Trinidad And Tobago",POS,JFK,10.6,-61.34,40.64,-73.79,2204,1
5141,"Boston, United States Of America - Hong Kong, Hong Kong",HKG,BOS,37.6,-122.39,42.21,-71.0,2708,1
5142,"Boston, United States Of America - Hong Kong, Hong Kong",HKG,BOS,37.6,-122.39,42.21,-71.0,2708,1
5143,"Hong Kong, Hong Kong - Tokyo, Japan",NRT,HKG,35.8,140.39,22.32,113.94,1841,1
5144,"Hong Kong, Hong Kong - Tokyo, Japan",NRT,HKG,35.8,140.39,22.32,113.94,1841,1
5145,"Hong Kong, Hong Kong - Tokyo, Japan",NRT,HKG,35.8,140.39,22.32,113.94,1841,1
5146,"Doha, Qatar - Durban, South Africa",DOH,DUR,-26.1,28.23,-29.96,30.95,313,1
5147,"Bangkok, Thailand - Bombay, India",BKK,BOM,13.7,100.77,19.09,72.86,1887,1
5148,"London, United Kingdom - Reykjavik-keflavik, Iceland",KEF,LHR,64.0,-22.61,51.47,-0.45,1181,1
5149,"London, United Kingdom - Reykjavik-keflavik, Iceland",KEF,LHR,64.0,-22.61,51.47,-0.45,1181,1
5150,"Cape Town, South Africa - Johannesburg, South Africa",JNB,CPT,-26.1,28.23,-33.97,18.59,791,1
5151,"Houston, United States Of America - Zurich, Switzerland",IAH,ZRH,40.7,-74.18,47.45,8.57,3947,1
5152,"Frankfurt, Germany - Paris, France",FRA,CDG,50.1,8.56,49.01,2.54,281,1
5153,"Frankfurt, Germany - Paris, France",FRA,CDG,50.1,8.56,49.01,2.54,281,1
5154,"Amsterdam, Netherlands - Stockholm, Sweden",AMS,ARN,52.3,4.75,60.74,15.85,720,1
5155,"Amsterdam, Netherlands - Stockholm, Sweden",AMS,ARN,52.3,4.75,60.74,15.85,720,1
5156,"Calgary, Canada - London, United Kingdom",LHR,YYC,51.5,-0.45,51.13,-114.01,4370,1
5157,"Calgary, Canada - Vancouver, Canada",YYC,YVR,51.1,-114.01,49.19,-123.17,427,1
5158,"Seoul, Republic Of Korea - Vancouver, Canada",YVR,ICN,49.2,-123.17,37.45,126.66,5102,1
5159,"Amsterdam, Netherlands - Detroit, United States Of America",DTW,AMS,37.3,-107.75,52.31,4.75,5052,1
5160,"Dubai, United Arab Emirates - London, United Kingdom",DXB,LHR,25.3,55.35,51.47,-0.45,3417,1
5161,"Dubai, United Arab Emirates - London, United Kingdom",DXB,LHR,25.3,55.35,51.47,-0.45,3417,1
5162,"Dubai, United Arab Emirates - London, United Kingdom",DXB,LHR,25.3,55.35,51.47,-0.45,3417,1
5163,"Dubai, United Arab Emirates - London, United Kingdom",DXB,LHR,25.3,55.35,51.47,-0.45,3417,1
5164,"Houston, United States Of America - New York, United States Of America",LGA,IAH,40.8,-73.88,29.98,-95.34,1417,1
5165,"Houston, United States Of America - New York, United States Of America",LGA,IAH,40.8,-73.88,29.98,-95.34,1417,1
5166,"Houston, United States Of America - New York, United States Of America",LGA,IAH,40.8,-73.88,29.98,-95.34,1417,1
5167,"Los Angeles, United States Of America - Salt Lake City, United States Of America",LAX,SLC,34.1,-118.24,40.76,-111.89,577,1
5168,"Charlotte, United States Of America - Houston, United States Of America",IAH,CLT,30.0,-95.34,35.22,-80.95,912,1
5169,"Dallas, United States Of America - Salt Lake City, United States Of America",SLC,DFW,40.8,-111.89,32.87,-97.04,986,1
5170,"Chicago, United States Of America - Tokyo, Japan",ORD,HND,34.1,-118.24,35.55,139.75,5491,1
5171,"Chicago, United States Of America - Tokyo, Japan",ORD,HND,34.1,-118.24,35.55,139.75,5491,1
5172,"Moscow, Russia - Nice, France",SVO,NCE,56.0,37.42,43.67,7.21,1577,1
5173,"New York, United States Of America - Newark, United States Of America",LGA,EWR,41.6,-98.93,40.69,-74.18,1288,1
5174,"Calcutta, India - Dubai, United Arab Emirates",CCU,DXB,22.7,88.44,25.25,55.35,2095,1
5175,"Brussels, Belgium - New York, United States Of America",BRU,JFK,50.9,4.48,40.64,-73.79,3667,1
5176,"Brussels, Belgium - New York, United States Of America",BRU,JFK,50.9,4.48,40.64,-73.79,3667,1
5177,"New York, United States Of America - Tokyo, Japan",LGA,NRT,43.7,-79.61,35.75,140.39,6415,1
5178,"New York, United States Of America - Tokyo, Japan",LGA,NRT,43.7,-79.61,35.75,140.39,6415,1
5179,"New York, United States Of America - Tokyo, Japan",LGA,NRT,43.7,-79.61,35.75,140.39,6415,1
5180,"New York, United States Of America - Tokyo, Japan",LGA,NRT,43.7,-79.61,35.75,140.39,6415,1
5181,"New York, United States Of America - Tokyo, Japan",LGA,NRT,43.7,-79.61,35.75,140.39,6415,1
5182,"New York, United States Of America - Tokyo, Japan",LGA,NRT,43.7,-79.61,35.75,140.39,6415,1
5183,"Chicago, United States Of America - Quebec, Canada",ORD,YQB,41.6,-98.93,46.79,-71.38,1407,1
5184,"Houston, United States Of America - Quebec, Canada",YQB,IAH,41.6,-98.93,29.98,-95.34,826,1
5185,"London, United Kingdom - Newark, United States Of America",EWR,LHR,40.7,-74.18,51.47,-0.45,3466,1
5186,"London, United Kingdom - Riyadh, Saudi Arabia",LHR,RUH,51.5,-0.45,24.94,46.71,3074,1
5187,"London, United Kingdom - Riyadh, Saudi Arabia",LHR,RUH,51.5,-0.45,24.94,46.71,3074,1
5188,"Gaborone, Botswana - Johannesburg, South Africa",GBE,JNB,-24.6,25.93,-26.13,28.23,178,1
5189,"Gaborone, Botswana - Johannesburg, South Africa",GBE,JNB,-24.6,25.93,-26.13,28.23,178,1
5190,"Harare, Zimbabwe - Nairobi, Kenya",NBO,HRE,-1.3,36.81,-17.92,31.1,1206,1
5191,"Orlando-intl, United States Of America - Philadelphia, United States Of America",PHL,MCO,45.1,-89.01,28.44,-81.31,1224,1
5192,"Amsterdam, Netherlands - Boston, United States Of America",BOS,AMS,42.2,-71.0,52.31,4.75,3463,1
5193,"Miami, United States Of America - Zurich, Switzerland",ZRH,MIA,47.5,8.57,33.4,-110.87,5721,1
5194,"London, United Kingdom - Milan, Italy",LCY,LIN,51.5,0.05,45.47,9.18,590,1
5195,"London, United Kingdom - Milan, Italy",LCY,LIN,51.5,0.05,45.47,9.18,590,1
5196,"London, United Kingdom - Milan, Italy",LCY,LIN,51.5,0.05,45.47,9.18,590,1
5197,"London, United Kingdom - Milan, Italy",LCY,LIN,51.5,0.05,45.47,9.18,590,1
5198,"London, United Kingdom - Milan, Italy",LCY,LIN,51.5,0.05,45.47,9.18,590,1
5199,"Perth, Australia - Sydney, Australia",SYD,PER,-33.9,151.23,-31.94,115.97,2044,1
5200,"Beirut, Lebanon - Doha, Qatar",DOH,BEY,25.3,51.56,33.82,35.49,1130,1
5201,"Chicago, United States Of America - New Orleans, United States Of America",ORD,MSY,41.6,-98.93,29.98,-90.26,936,1
5202,"Miami, United States Of America - New Orleans, United States Of America",MSY,MIA,30.0,-90.26,33.4,-110.87,1234,1
5203,"Bombay, India - Dubai, United Arab Emirates",BOM,DXB,19.1,72.86,25.25,55.35,1198,1
5204,"Bombay, India - Dubai, United Arab Emirates",BOM,DXB,19.1,72.86,25.25,55.35,1198,1
5205,"San Francisco, United States Of America - Seoul, Republic Of Korea",ICN,SFO,37.5,126.66,37.61,-122.39,5648,1
5206,"San Francisco, United States Of America - Seoul, Republic Of Korea",ICN,SFO,37.5,126.66,37.61,-122.39,5648,1
5207,"Charlotte, United States Of America - White Plains, United States Of America",CLT,HPN,35.2,-80.95,41.07,-73.7,565,1
5208,"Athens, Greece - Larnaca, Cyprus",ATH,LCA,37.9,23.72,34.88,33.63,590,1
5209,"Amsterdam, Netherlands - Vienna, Austria",VIE,AMS,48.2,16.37,52.31,4.75,587,1
5210,"London, United Kingdom - New York, United States Of America",JFK,LHR,40.6,-73.79,51.47,-0.45,3454,1
5211,"London, United Kingdom - New York, United States Of America",JFK,LHR,40.6,-73.79,51.47,-0.45,3454,1
5212,"London, United Kingdom - New York, United States Of America",JFK,LHR,40.6,-73.79,51.47,-0.45,3454,1
5213,"London, United Kingdom - New York, United States Of America",JFK,LHR,40.6,-73.79,51.47,-0.45,3454,1
5214,"London, United Kingdom - New York, United States Of America",JFK,LHR,40.6,-73.79,51.47,-0.45,3454,1
5215,"Stockholm, Sweden - Zurich, Switzerland",ZRH,ARN,47.5,8.57,60.74,15.85,961,1
5216,"Stockholm, Sweden - Zurich, Switzerland",ZRH,ARN,47.5,8.57,60.74,15.85,961,1
5217,"Copenhagen, Denmark - Frankfurt, Germany",CPH,FRA,55.6,12.64,50.05,8.56,420,1
5218,"Copenhagen, Denmark - Frankfurt, Germany",CPH,FRA,55.6,12.64,50.05,8.56,420,1
5219,"Madrid, Spain - Paris, France",MAD,CDG,40.5,-3.58,49.01,2.54,660,1
5220,"Madrid, Spain - Paris, France",MAD,CDG,40.5,-3.58,49.01,2.54,660,1
5221,"Madrid, Spain - Paris, France",MAD,CDG,40.5,-3.58,49.01,2.54,660,1
5222,"London, United Kingdom - Lyon, France",LHR,LYS,51.5,-0.45,43.13,-0.35,578,1
5223,"Shenzhen, China - Tsinan, China",TNA,SZX,36.7,116.97,22.53,113.97,992,1
5224,"Hong Kong, Hong Kong - Singapore, Singapore",HKG,SIN,22.3,113.94,1.34,103.98,1589,1
5225,"Hong Kong, Hong Kong - Singapore, Singapore",HKG,SIN,22.3,113.94,1.34,103.98,1589,1
5226,"Bogota, Colombia - Santiago, Chile",SCL,BOG,-33.4,-70.79,4.7,-74.14,2629,1
5227,"Bilbao, Spain - Santiago De Compostela, Spain",SCQ,BIO,42.9,-8.42,43.31,-2.91,280,1
5228,"New York, United States Of America - Saginaw, United States Of America",LGA,MBS,37.3,-107.75,43.53,-84.09,1314,1
5229,"Gaborone, Botswana - London, United Kingdom",LHR,GBE,-26.1,28.23,-24.56,25.93,179,1
5230,"Gaborone, Botswana - London, United Kingdom",LHR,GBE,-26.1,28.23,-24.56,25.93,179,1
5231,"Seoul, Republic Of Korea - Tokyo, Japan",HND,GMP,35.6,139.75,37.56,126.79,733,1
5232,"Seoul, Republic Of Korea - Tokyo, Japan",HND,GMP,35.6,139.75,37.56,126.79,733,1
5233,"Seoul, Republic Of Korea - Tokyo, Japan",HND,GMP,35.6,139.75,37.56,126.79,733,1
5234,"Johannesburg, South Africa - Windhoek, Namibia",WDH,JNB,-22.5,17.47,-26.13,28.23,723,1
5235,"Green Bay, United States Of America - Philadelphia, United States Of America",PHL,GRB,37.3,-107.75,44.49,-88.13,1137,1
5236,"Madras, India - Rome, Italy",FCO,MAA,25.3,55.35,13.05,80.23,1826,1
5237,"Brussels, Belgium - London, United Kingdom",LHR,BRU,51.5,-0.45,50.89,4.48,218,1
5238,"Geneva, Switzerland - Moscow, Russia",GVA,DME,46.2,6.11,55.42,37.9,1514,1
5239,"Geneva, Switzerland - Moscow, Russia",GVA,DME,46.2,6.11,55.42,37.9,1514,1
5240,"Geneva, Switzerland - Moscow, Russia",GVA,DME,46.2,6.11,55.42,37.9,1514,1
5241,"Beijing, China - Shenzhen, China",PEK,SZX,40.1,116.58,22.53,113.97,1220,1
5242,"London, United Kingdom - Vilnius, Lithuania",LGW,VNO,56.9,23.98,54.64,25.28,164,1
5243,"London, United Kingdom - Vilnius, Lithuania",LGW,VNO,56.9,23.98,54.64,25.28,164,1
5244,"London, United Kingdom - Vilnius, Lithuania",LGW,VNO,56.9,23.98,54.64,25.28,164,1
5245,"Accra, Ghana - Gaborone, Botswana",ACC,GBE,-1.3,36.81,-24.56,25.93,1757,1
5246,"Dubai, United Arab Emirates - Isle Of Man, United Kingdom",IOM,DXB,52.5,-1.73,25.25,55.35,3485,1
5247,"Jeddah, Saudi Arabia - Riyadh, Saudi Arabia",RUH,JED,24.9,46.71,21.67,39.15,529,1
5248,"London, United Kingdom - Wellington, New Zealand",LHR,WLG,-37.7,144.85,-41.33,174.81,1612,1
5249,"Guernsey -channel Isl., United Kingdom - Southampton, United Kingdom",SOU,GCI,51.0,-1.36,49.43,-2.6,122,1
5250,"Amsterdam, Netherlands - Zurich, Switzerland",AMS,ZRH,52.3,4.75,47.45,8.57,376,1
5251,"Gaborone, Botswana - Singapore, Singapore",GBE,SIN,-26.1,28.23,1.34,103.98,5381,1
5252,"Geneva, Switzerland - Zurich, Switzerland",GVA,ZRH,46.2,6.11,47.45,8.57,145,1
5253,"Geneva, Switzerland - Zurich, Switzerland",GVA,ZRH,46.2,6.11,47.45,8.57,145,1
5254,"Montreal, Canada - Newark, United States Of America",EWR,YUL,40.7,-74.18,45.46,-73.75,329,1
5255,"Denver, United States Of America - Oakland, United States Of America",OAK,DEN,40.2,-97.9,39.77,-104.86,370,1
5256,"Atlanta, United States Of America - Johannesburg, South Africa",JNB,ATL,-26.1,28.23,42.94,-83.53,8490,1
